base_appid,dlc_appid,name
1118910,1332480,Sunflower - Art Collection
559210,1331270,Rakuen Animated Short Film - Farmer in the Sky (Ep. 2)
661200,1330970,Cymatically Muffed - Supporter Pack
363930,1330410,Dead Age - Inter-Mission
1158010,1330070,"UnHolY ToRturEr Update patch ""Escape from hell"""
1221800,1329780,Anime Artist 2: Cutest Girls Pack
1290260,1329100,Dark Roll: Free Kick Challenge - Premium Supporter Pack
1292490,1327770,Inside Her (bedroom) - Art Pack
1313560,1328010,De
666870,1327410,凶手不是我 - 北山客栈 扩展包
899990,1327490,LVN Fake News - Art Collection
880220,1325320,~Azur Ring~virgin and slave's phylacteries R-18 DLC
1313050,1324240,Cute Lady - Artbook 18+
1312990,1324390,Awkward Girls - Artbook 18+
1097530,1324470,Mortal Glory - Fresh Blood DLC
397680,1324480,FIREFIGHT RELOADED - Beta Versions DLC
1184990,1324670,Huuma Mina: The Secret of Immortality - Adult Only
1100260,1324060,Circle Empires Rivals: Forces of Nature
1312190,1323510,Cruel Galaxy: Discordia - Supporter Pack
1194740,1322470,MetaWare High School (Demo) Special Features
990360,1321370,SKYHILL: Black Mist - Digital Goodies
1219620,1321550,Lovely Overseer - 18+ Adult Only Content
1210030,1320770,노베나 디아볼로스 : 어나더
1290070,1319450,Hot And Lovely 3 - adult patch
831540,1318720,Norilsk - Art Collection
370120,1318890,Pirate Code - Rise of the Kraken
1292750,1318430,Hunting Moon - Succubus Costume
733210,1317970,Coma HD
1227570,1317180,The Art of Lotus Reverie: First Nexus
1298340,1317300,Bad Meme Supporter Edition
1257860,1316750,Clea 2 - Digital Artbook
1262240,1317080,Plants vs. Zombies: Battle for Neighborville™ Season’s Eatingz Upgrade
1167490,1316340,Link Wars - Supporter DLC
1297160,1316110,a new life. - Fan Pack
1290720,1315760,Free Expansion Pack
981020,1314900,Clea - Anniversary Artbook
1901340,1912240,Ero Manager - adult patch
1864070,1912250,YUME : Special Edition - adult patch
1368030,1909960,ANNO: Mutationem - Collectors Upgrade Pack
870590,1909050,Moonbase Down: Invasion of Sol
1846920,1909140,Lust Academy - Wizard Pack
1844270,1909160,Glamor & Girls - Artbook 18+
1543730,1909250,Pets and Girls - Artbook 18+
1747050,1909350,Sam & Max Season Two (2008 Original Version)
1899400,1908590,Rolling in the Maze-Patch
756890,1908700,Alive Hunter - The Old Hunters
1556860,1907480,Role Player - Continuation
940680,1906170,The Textorcist: The Village
1385100,1906210,Insurmountable - Supporter Pack
1182900,1906530,A Plague Tale: Requiem - Protector Pack DLC
1859470,1905680,PAC-MAN WORLD Re-PAC - Jukebox
1884430,1904920,Succubus Girl Story 18+ Adult Only Content
1823340,1904440,*NEW* SCUFFED STARTER PACK
1785910,1904490,SBK™22 - VIP Multiplier Pack
1072150,1903580,Hedon - Extra Thicc Edition Upgrade
910490,1903020,Killsquad - SteelSeries
1864190,1901120,Space Pressure 3D: Prelude - Adult Only
1900130,1900150,Late photographer 2 change
786580,1899580,Gleaner Heights: Season 2
1285040,1899330,D-Corp - The Hot Bot Hat Pack
1458100,1895480,Cozy Grove - New Neighbears DLC
1879190,1895530,Meet Cute: Cafe - 18+ Adult Only Patch
1133780,1893730,Bandit the game - Ridiculous weapons
1726550,1893840,The Circle Of Suffering Devs Room
1762480,1892200,Karisvale Fan Pack
1808040,1891750,On my own: A Hot Isekai Adventure - NSFW Edition
1829910,1891220,Cute Cats 2 - Digital Artbook + Bonus Videos
1871740,1891360,GRADUATER Artbook
1721170,1890070,What Lies in the Multiverse - Artbook
341090,1889400,On A Roll 3D - Levels 7 - 9 DLC
1161170,1889430,The Rewinder-Root of Evil
1888010,1888090,Towards Future - CG Gallery & Character Emoji Pack
1078970,1887900,局外人 L'Etranger - Digital Art Booklet
1861700,1886980,Drop one NPC to another - Girlfriend predictor
1480810,1886180,Crimson Tactics: The Rise of The White Banner Artbook
1409830,1886240,Sons of Valhalla - Supporter Pack
1854090,1885240,Peach Territory-Art photo
1210930,1885320,AIR WARS - Simulator Device and VR compatible DLC
1866110,1884690,Anime Gas Station 18+ DLC
1844990,1884600,Lastone: Behind the Choice - Supporter Pack
1271380,1882650,Street Cleaner: The Video Game Strategy Guide
1674240,1882770,Deliver Us From Evil (DUFE): Cadenza
1491510,1881220,Recon Control - Operation Crossfire
1116880,1880400,The Heroic Legend of Eagarlnia - Expansion Pack
1855500,1879350,Neko Doll - Free DLC
1229460,1879740,Dice Legacy: Corrupted Fates
1832690,1878940,Royal Hentai - B&P Wallpapers 18+ (3840*2160)
1711680,1878080,Dodge Dots - Fight the Scammers DLC
1573630,1877500,Choice of Life: Middle Ages 2 - Wallpapers
1792010,1876940,The Timeless Child - Digital Supporter Pack
1485380,1877040,iGuide Phaistos VR
1169740,1877120,Danger Scavenger AR - Tilt Five Edition
1554470,1877240,Dragon Island - Digital Art Pack
1875610,1875890,Illusion：Trust test
1863520,1875190,Gekko Episode of Minato - Gallary Mode
1862630,1874310,Reveal Your Monster - Toy Support
1853200,1874460,TYRONE vs COPS: Golden Blicky
1519690,1872570,STAY - Supporter Pack
1779960,1870500,Salome's Kiss Adult Patch
1858060,1870060,ImmaterialAI 5 Plus
1823380,1868990,Amnesia - Walkthrough
1173200,1869080,Metal Unit - Community Armory 1
1856550,1868700,Magnus Imago  comics & animations
1683860,1867600,Eronoctosis: Devote Yourself To Another
1265820,1867120,Fights in Tight Spaces - Weapon of Choice
356650,1866620,Death's Gambit: Afterlife - Ashes of Vados
1581310,1865420,Dark Runner: Secret Code
1683820,1865520,Board Game Engine: Editor
1390860,1864760,Re:Award -More Corridor 1-
1727520,1865120,Yamafuda! 2nd station - Design Works YamaMook!
1809530,1865200,Renryuu: Ascension - Adult patch DLC
1803700,1863830,Castle in the Sky - Clash of Sky Palace - 2 Players Combat Versus Fighting game
1240790,1863580,Legacy of Sin the father sacrifice: Digital Art collection
1860570,1862800,With You - Tip Jar
1861490,1862150,My Furry Teacher - 18+ Adult Only Patch
1847990,1861400,Streaming Girls [18+] - ARTBOOK
1401750,1860910,Mission Z - Climates
1513580,1860920,Transporter Manager Tycoon - Mods on the road
1251930,1861080,My Lovely Wife Digital Artbook
1641860,1861140,Bankrupt Heroines 2 - Artworks Vol. 1
1844280,1859530,My Lovely Girls - Artbook 18+
1850340,1859380,Hitozuma Netori Kannrinin - Deluxe Pack
1844260,1858610,My Cute Girls - Artbook 18+
1852760,1858870,Memory Puzzle - Sexy Fairies ArtBook
1845610,1857940,New Year Girls - Artbook 18+
398000,1857710,Twinsen's Little Big Adventure 2 Classic - Original Edition
1834870,1857420,Lily's Well - Bonus Pack
1810220,1856510,Gears of Phantasm: Destiny Tailored(DLC-1)
1542280,1856620,明星志願2 - 玩轉綜藝
1642580,1856630,明星志願2000 - 玩轉綜藝
1674180,1856320,Euryale's Gambit AI Voices - Audio Pack
1742080,1855720,VR Fishing at Lotus Lakes
1815370,1854860,咸鱼的挂机游戏快餐版
1672490,1854960,I'm Strongest Legend - Guru Field 2022
1772810,1854230,Tails and Pines - 18+ Extra Scenes
1248360,1854240,WalkinVR - Professional
1384790,1853770,D100 Dungeon - The Dragon Armour
1627480,1853900,Aplestia:Retold - Walkthrough Guide
673130,1852860,AMID EVIL - The Black Labyrinth
1849870,1853110,amazin' George - Winter Season Pass
1194590,1852400,Star Dynasties: Bloodlines
1715460,1852710,Touhou Hero of Ice Fairy Prologue - Supporter pack
1839570,1851480,College Seduction Premium Edition
1810820,1851230,Etrian Odyssey III HD Character Set DLC
1844860,1850820,Into the Waves - Cocktail Menu Support DLC
1812890,1849650,Fruit Girls 2: The Handjob Artificer Art Pack
1736480,1849690,YOGA MASTER - Meditation Music Pack
1780260,1848240,DreamCat - Treasure Hunter
1841350,1848060,ToS Gamepad Companion - Vibration Companion Upgrade Pack
1846040,1847270,Anchor Club: Extended Features - Emoji
946990,1847370,Secret Government Artbook
1801230,1847040,Cemetery Mary - Bonus Artbook
1702180,1847090,Goat's Tale Plus
1660280,1845310,H-Isekai Loves : True Love (18+)
926140,1845520,CHANGE: The Living City Expansion
1269890,1845110,Virus Popper - Popper Pass
1779720,1844800,Skeletal Skism - Blood Pack
1448610,1844220,Nero - Digital Artbook
1786200,1843260,Wars and Roses - Adult Expansion Pack
1252330,1843490,DEATHLOOP Deluxe Pack
1683000,1842440,Geometric Sniper Z - Wallpapers
1625830,1842120,Brendan Keogh's Putting Challenge - Luxury Golf Cart DLC
1635590,1840890,My Friend Peppa Pig: Pirate Adventures
1635600,1840900,PJ Masks: Heroes of the Night - Mischief on Mystery Mountain
1335580,1840470,Monsty Corp - The Prequels
1799380,1840720,MAGLAM LORD - Special Pack DLC
1839840,1840260,Memory Puzzle - Mystery Mermaids ArtBook
1398070,1838410,"The Book of Bondmaids - Cooks, Thieves, Wives and Lovers"
1795960,1837310,Twins Edge : Back and Forth - Adult Patch
1836500,1837360,Memory Puzzle - Hentai Angels ArtBook
1834140,1836620,Christmas Sort Puzzle - Expansion Pack
1174380,1836370,ESPIONAGE: Mafia Evolved - Special Edition & OST
1820060,1835850,My University Girlfriend -18+
1388910,1834810,Deadly Forest - Supporter Pack
1834390,1835100,欲望忍者/Desire Ninja - Pack
1334470,1834270,Mythic Archive - Host License
1331210,1833760,Wolfstride Illustrated Script + Wallpapers
1361230,1833880,Cleo - a pirate's tale - Deluxe Content
1833840,1833940,Lovely Girls Arts
1377430,1833400,Sword Reverie - Digital Artbook
1832300,1832770,Fantasy Memory - Sexy Mermaids ArtBook
1824760,1831600,Hentai Memory - Sexy Couples ArtBook
1814710,1830930,Cute Dogs - Digital Artbook + Bonus Videos
1814490,1830550,Scratch Girl - Mystery DLC
1541790,1830660,Punk Wars: Hold The Line
568930,1829290,The Land of Pain - Behind the scenes
1742800,1828560,breakDLC [Episode1]
1820180,1828250,Color by Number - Monster Heroes - Expansion Pack
1702210,1828520,Piecewise - RSS Feeds
1663260,1827860,SnowTunes Island - Fan Pack
233680,1827230,Black Ink 2023 Upgrade
1287840,1827250,Disciples: Liberation - Paths to Madness
1815350,1827270,Sumy Shelltris - ICEBLOCKS 3 - DLC SEQUEL
1033080,1827490,Letters - Artbook DLC
1345760,1824930,Matchpoint - Tennis Championships | Legends DLC
1434320,1825120,Fast & Furious: Spy Racers Rise of SH1FT3R - Arctic Challenge
1743260,1824630,Welcome to Free Will - Episode 2
1183300,1824400,Bonus Stories: Dawnfall
747610,1823680,Zula - Autumn Horror Packages
1522930,1823420,Transiruby - FM Synthesis style BGM pack
1805270,1822830,TitTok Girls Easy
1606280,1822400,Hentai Aim Trainer - Old Update
1806430,1822480,Injoku Byoutou - Deluxe Pack
1814600,1821710,Drone Showcase - Free Pack
1818370,1820970,My Furry Dragon - 18+ Adult Only Patch 🐾
1695680,1820310,Lunar's Chosen - Wallpaper Pack
1668820,1820520,Horses and Girls - Artbook 18+
1807450,1820540,Love with Furry 🐺 - Exclusive 18+ DLC
1818240,1819270,Anime Jigsaw Girls - Christmas ArtBook
1063980,1819360,Hell Architect - Artbook
372330,1817950,Beauty Bounce - Adult Content
1792290,1818170,Back Alley Inn - Extra Shady
1802210,1817040,MARK'S LIFE Wallpapers
1720090,1817430,Aspire: Ina's Tale - Artbook
1433340,1816590,Happy's Humble Burger Farm: Digital Artbook
1815160,1816630,Adult Puzzles - Hentai Christmas ArtBook
1814610,1816400,Middle Ages Jigsaw Puzzles - Expansion Pack
1659210,1814660,Uninvited Guest - Support the Developer
1404630,1814680,All Hit All Her: Western City
1802860,1814450,大富翁少女 18DLC
1811290,1813670,Paradise Beach Girls - ArtBook and Story
1801470,1813510,Devil's Dungeon Free Bonus Patch
1726360,1813520,Peter's Adventures in English - Hint Book
1810960,1813050,"Andy's Apple Farm ""Christmas Special"""
1731720,1812350,FURRY SEX: Cabaret - Artbook 18+
1767840,1812630,HornyWars. Adult Only
1687990,1811830,Clunky Hero - Art Book & Wallpapers
1613960,1811930,The Death Into Trouble - Wallpapers
1801650,1811650,Lost: Find-Patch
1607530,1811770,Treasures of the Aegean Digital Artbook
1810600,1810910,Anime Jigsaw Girls - Office ArtBook
1702970,1811110,Kibbi Keeper VR
1809900,1811170,Fembot JIgsaw - Artbook
1810000,1810010,Kuroi Tsubasa - Deluxe Edition
1070580,1810090,Drift86 - Car Pack
1564590,1810120,Easy Quiz - This One Is Free
1642480,1810170,the phenomenon of edgar allan poe 1/2 oriental distribution
1712370,1809720,Day of Maintenance - Logs from Iapetus
1383570,1809190,Ballex² - Map Editor (BME Pro)
1598470,1809360,PixelGround Expansion Pack
769420,1807880,JuVentures - Coloring Book
1805340,1806180,Fantasy Sliding Puzzle 5 - ArtBook
1469300,1806280,Leap of Love - Dark Princesses
1209450,1806520,Potion Commotion - Unlimited Funds
1513420,1805530,EscalationVR!
987840,1805540,Expeditions: Rome - Death or Glory
1684170,1805600,Fetish Locator Week Two - Walkthrough DLC
1802340,1805290,Adult Puzzles - Fantasy Ladies 2 ArtBook
1770460,1804700,Halloween SEX Party [18+] - Artbook
1433570,1802260,Car Detailing Simulator - AMMO NYC DLC
1018800,1801910,The Final Evolution of DEEEER
423230,1802170,Furi - Onnamusha
1764010,1800840,Gold Miner: New Music Pack
1764000,1800870,Fishing Frenzy: Music Pack
1761980,1800880,BrickOut: New Music Pack
1116260,1799330,SAMUDRA - Digital Artbook
1516750,1799390,Alien Marauder - Field Manual
1143810,1799480,Black Skylands Supporter Pack
1798220,1798800,Adult Puzzles - Hentai Halloween ArtBook
1782260,1798840,Sleep and Girls - Artbook 18+
1782270,1798400,Farm and Girls - Artbook 18+
1630630,1798560,"Run, Kitty! Original Art Collection"
1796590,1797730,Adult Puzzles - Pole Dancer ArtBook
1158370,1797210,Aragami 2 - Digital Artbook
1380220,1797310,Starsand - Digital Supporter Pack
1183230,1796460,A Pirate's Pleasure - Bonus Stories
1699740,1796490,Dungeon Danger Traps – Supporter Pack
1782390,1796360,Lovely Archeologists - Artbook 18+
1121140,1796400,Rhythm of the Universe: Ionia - Digital Artbook
1795080,1795650,Fantasy Sliding Puzzle 4 - ArtBook
1740000,1795850,Cute Honey: Bunny Girl - adult patch
1557040,1795320,Terraformers: Supporter Pack
1794710,1795380,Infinite Progression - Classic Mode
1559700,1795400,Dreamer: Luxury Version
1782230,1795500,Cooks Girls - Artbook 18+
1464150,1794820,Hero Lilith - Sponsor Package
1782320,1794500,Fantasy and Girls - Artbook 18+
1668840,1793790,Beautiful Defenders - Artbook 18+
1668830,1793870,Cute Nurses - Artbook 18+
1668870,1793230,Nature and Girls - Artbook 18+
1725660,1793470,Opus Castle - Chapter 2
742250,1792990,OPUS: Rocket of Whispers Official Artbook + Bonus World Map
1789060,1792180,Adult Puzzles - Fantasy Ladies ArtBook
1770550,1791330,Crypto Girls [18+] - SEXCoin: ARTBOOK
1751110,1791390,Jeebo & Jerbo vs. Life Chapter 2 - Jeebo & Jerbo vs. The Wall
1099220,1790910,The Alien Cube - Behind the scenes
1576920,1790320,Spawn Kings - Support The Development
431960,1790230,Wallpaper Engine - Editor Extensions
887450,1789240,Tunche - Supporter Pack
1779990,1788530,My Furry Detective - 18+ Adult Only Patch 🐾
1788490,1788580,Adult Puzzles - Hentai NightClub ArtBook
1632140,1788000,girl agent - new clothes
1736360,1787250,Hentai Sakura 🌸🌊 - Artbook
1765060,1786380,Hunted - OS100 Expansion
1501790,1785960,Forge Squad - The King
1780780,1786020,Adult Puzzles - CamGirls ArtBook
1668880,1786160,Spring and Girls  - Artbook 18+
680420,1785250,OUTRIDERS WORLDSLAYER EXPANSION
1734500,1785290,Knights and Castles(1.0)
1429910,1784720,Winter Resort Simulator 2 - Skischanze
1776900,1784740,Sunny Beach - Sea waves
1389610,1784850,Hell Road VR - Deluxe Upgrade
1531250,1783640,Defend the Rook - Supporter Pack
1152340,1783460,Book of Travels - Cup of Kindness
1731240,1782220,OF2 - Scarlett: Donation DLC
1522820,1781510,Orcs Must Die! 3 - Cold as Eyes DLC
1029100,1781570,Worse Than Death: Digital Comic Book
1769280,1779420,LTO Arcade : Supporter Package
1039200,1777680,Poggers - Ten Million Colors
1276760,1777370,DRAGON BALL: THE BREAKERS - Pre-Order Bonus Pack
1203420,1777410,Miss Neko 2 - Free Bonus Content
1732740,1777420,Sakura Hime - 18+ Adult Only Content
1262930,1777520,Handball Manager 2022
1159560,1776850,Ziggurat 2 - Supporter Pack
1776640,1776950,Fantasy Sliding Puzzle 3 - ArtBook
1751160,1776450,Developer Donations DLC
944430,1775890,The Last Friend's Digital Art Collection Book
1562760,1776030,音符之光传说 - 音乐扩展包
1452630,1774850,Toast Defense - Aesthetics Pack
1444920,1775070,Doctor Who: The Edge of Reality - Deluxe Edition
418430,1774530,Miolhr Starting Bikes DLC
1600930,1774670,Foul Play - 18+ Adult Content
1745750,1773920,Occult Crime Police - Gold Sheriff Hat
1273220,1773940,Sphere: Flying Cities | Save the World - Bonus Content
1182620,1773090,Impostor Factory - The Bestest Dancers Comic
1673840,1773270,The Absolutely Hilarious Cat Game - Challenge Mode DLC
1771600,1771680,Fantasy Jigsaw Puzzle 5 - ArtBook
1754260,1771910,The Art Of Kill The Dragon
1608560,1770450,AI Drone Simulator - NYC 1950s Map
1756960,1769540,末日竟在我身边2 - 攻略图集
1767910,1768840,Hentai Jigsaw Girls 4 - ArtBook
928990,1767340,Undungeon Artbook
1337890,1767420,Choice of Life: Middle Ages - Wallpapers
1120810,1764630,Eastern Exorcist - Digital Artbook
569480,1764300,Kingdoms and Castles - Parks & Statues
1213230,1764320,Rain on Your Parade DLC: New Levels and Features!
1665130,1763630,PAC-MAN MUSEUM+ Bonus Figure Set
1189680,1762580,"Degraman: Act I. Vincent, Cassel & Loner"
1507390,1762590,Hentai ヘンタイ - C-GUM VACCINATION - Wallpapers
1466750,1762640,Hentai Queens - Wallpapers
1125030,1762710,Hentai Ninja Garden - Wallpapers
1082430,1762140,Before Your Eyes - Soundtrack and Artbook
1017160,1761590,Gearshifters - Wallpapers
1760590,1760630,Fantasy Sliding Puzzle 2 - ArtBook
1628440,1759310,Trick & Treat Art Book Vol.2
1758920,1758940,Witch Explorer Digital Art Book
1737730,1759000,Neko Journey - Hentai Nudity 18+
1190170,1759190,"OlliOlli World ""Close Encounter Skate Deck"""
1676530,1758750,Hentai Sushi Jigsaw Wallpaper
1546790,1757530,"Peace, Death! 2 - Supporter Pack"
